month,day,year,hour,curtailment_type,reason,curtail_category,fuel_type,curtailed_MWh,curtailed_MW
9,11,2016,15,Economic,Local,Economic - Local,WIND,1,
9,12,2016,4,Economic,System,Economic - System,WIND,6,76
9,12,2016,9,Economic,System,Economic - System,SOLR,0,0
9,12,2016,10,Economic,Local,Economic - Local,WIND,19,
9,12,2016,10,Economic,System,Economic - System,WIND,53,90
9,12,2016,11,Economic,Local,Economic - Local,WIND,58,
9,12,2016,11,Economic,System,Economic - System,WIND,14,83
9,12,2016,12,Economic,Local,Economic - Local,WIND,10,
9,12,2016,12,Economic,System,Economic - System,WIND,67,100
9,12,2016,14,Economic,Local,Economic - Local,WIND,31,
9,13,2016,12,Economic,Local,Economic - Local,SOLR,1,6
9,13,2016,13,Economic,Local,Economic - Local,SOLR,1,10
9,13,2016,13,Economic,Local,Economic - Local,WIND,2,24
9,13,2016,14,Economic,Local,Economic - Local,SOLR,58,270
9,13,2016,14,Economic,Local,Economic - Local,WIND,63,128
9,13,2016,15,Economic,Local,Economic - Local,SOLR,31,130
9,13,2016,15,Economic,Local,Economic - Local,WIND,103,122
9,13,2016,16,Economic,Local,Economic - Local,SOLR,23,79
9,13,2016,16,Economic,Local,Economic - Local,WIND,73,124
9,13,2016,17,Economic,Local,Economic - Local,SOLR,76,260
9,13,2016,17,Economic,Local,Economic - Local,WIND,60,
9,14,2016,10,Economic,Local,Economic - Local,SOLR,85,330
9,14,2016,10,Economic,Local,Economic - Local,WIND,3,
9,14,2016,11,Economic,Local,Economic - Local,SOLR,48,105
9,14,2016,11,Economic,Local,Economic - Local,WIND,10,16
9,14,2016,12,Economic,Local,Economic - Local,SOLR,214,340
9,14,2016,12,Economic,Local,Economic - Local,WIND,6,12
9,14,2016,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
9,14,2016,13,Economic,Local,Economic - Local,SOLR,2,8
9,14,2016,13,Economic,Local,Economic - Local,WIND,2,18
9,14,2016,16,Economic,Local,Economic - Local,SOLR,0,
9,15,2016,10,Economic,Local,Economic - Local,SOLR,46,205
9,15,2016,10,Economic,Local,Economic - Local,WIND,3,11
9,15,2016,11,Economic,Local,Economic - Local,SOLR,5,43
9,15,2016,11,Economic,Local,Economic - Local,WIND,11,14
9,15,2016,12,Economic,Local,Economic - Local,SOLR,76,173
9,15,2016,12,Economic,Local,Economic - Local,WIND,13,16
9,15,2016,13,Economic,Local,Economic - Local,SOLR,0,2
9,15,2016,13,Economic,Local,Economic - Local,WIND,1,16
9,15,2016,14,Economic,Local,Economic - Local,SOLR,5,56
9,15,2016,14,Economic,Local,Economic - Local,WIND,5,
9,17,2016,9,Economic,Local,Economic - Local,SOLR,396,995
9,17,2016,9,Economic,Local,Economic - Local,WIND,6,
9,17,2016,9,Economic,System,Economic - System,SOLR,1,
9,17,2016,10,Economic,Local,Economic - Local,SOLR,823,967
9,17,2016,10,Economic,Local,Economic - Local,WIND,1,0
9,17,2016,11,Economic,Local,Economic - Local,SOLR,724,858
9,17,2016,11,Economic,Local,Economic - Local,WIND,0,0
9,17,2016,11,Economic,System,Economic - System,SOLR,1,8
9,17,2016,12,Economic,Local,Economic - Local,SOLR,723,949
9,17,2016,12,Economic,Local,Economic - Local,WIND,30,20
9,17,2016,12,Economic,System,Economic - System,SOLR,3,
9,17,2016,13,Economic,Local,Economic - Local,SOLR,203,514
9,17,2016,13,Economic,Local,Economic - Local,WIND,11,31
9,17,2016,13,Economic,System,Economic - System,SOLR,1,
9,17,2016,14,Economic,Local,Economic - Local,SOLR,2,13
9,17,2016,14,Economic,Local,Economic - Local,WIND,0,
9,17,2016,21,Economic,Local,Economic - Local,WIND,116,276
9,17,2016,22,Economic,Local,Economic - Local,WIND,193,200
9,17,2016,23,Economic,Local,Economic - Local,WIND,205,236
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,200
9,17,2016,24,Economic,Local,Economic - Local,WIND,183,
9,18,2016,1,Economic,Local,Economic - Local,WIND,176,212
9,18,2016,2,Economic,Local,Economic - Local,WIND,158,210
9,18,2016,3,Economic,Local,Economic - Local,WIND,101,140
9,18,2016,4,Economic,Local,Economic - Local,WIND,108,162
9,18,2016,5,Economic,Local,Economic - Local,WIND,49,82
9,18,2016,6,Economic,Local,Economic - Local,WIND,174,288
9,18,2016,7,Economic,Local,Economic - Local,WIND,79,212
9,18,2016,8,Economic,System,Economic - System,SOLR,16,103
9,18,2016,9,Economic,System,Economic - System,SOLR,776,1139
9,18,2016,9,Economic,System,Economic - System,WIND,2,3
9,18,2016,10,Economic,Local,Economic - Local,SOLR,659,
9,18,2016,10,Economic,Local,Economic - Local,WIND,1,
9,18,2016,10,Economic,System,Economic - System,SOLR,154,923
9,18,2016,10,Economic,System,Economic - System,WIND,0,0
9,18,2016,11,Economic,Local,Economic - Local,SOLR,702,969
9,18,2016,11,Economic,Local,Economic - Local,WIND,9,
9,18,2016,12,Economic,Local,Economic - Local,SOLR,281,493
9,18,2016,12,Economic,Local,Economic - Local,WIND,20,11
9,18,2016,17,Economic,Local,Economic - Local,WIND,0,0
9,18,2016,21,Economic,Local,Economic - Local,WIND,73,128
9,18,2016,22,Economic,Local,Economic - Local,WIND,61,183
9,18,2016,23,Economic,Local,Economic - Local,WIND,82,137
9,18,2016,24,Economic,Local,Economic - Local,WIND,4,
9,19,2016,5,Economic,Local,Economic - Local,WIND,0,2
9,19,2016,7,Economic,Local,Economic - Local,WIND,11,62
9,19,2016,9,Economic,Local,Economic - Local,SOLR,24,75
9,19,2016,9,Economic,Local,Economic - Local,WIND,3,
9,19,2016,10,Economic,Local,Economic - Local,SOLR,105,145
9,19,2016,11,Economic,Local,Economic - Local,SOLR,128,196
9,19,2016,12,Economic,Local,Economic - Local,SOLR,111,248
9,19,2016,12,Economic,Local,Economic - Local,WIND,8,
9,19,2016,13,Economic,Local,Economic - Local,SOLR,125,191
9,19,2016,14,Economic,Local,Economic - Local,SOLR,89,162
9,19,2016,14,Economic,Local,Economic - Local,WIND,1,
9,19,2016,15,Economic,Local,Economic - Local,SOLR,15,58
9,19,2016,15,Economic,Local,Economic - Local,WIND,1,
9,19,2016,16,Economic,Local,Economic - Local,SOLR,53,150
9,19,2016,17,Economic,Local,Economic - Local,SOLR,12,
9,20,2016,8,Economic,Local,Economic - Local,WIND,0,1
9,21,2016,12,Economic,Local,Economic - Local,WIND,8,99
9,21,2016,13,Economic,Local,Economic - Local,WIND,107,141
9,21,2016,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
9,21,2016,13,SelfSchCut,Local,SelfSchCut - Local,WIND,4,19
9,21,2016,14,Economic,Local,Economic - Local,WIND,144,150
9,21,2016,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,0
9,21,2016,14,SelfSchCut,Local,SelfSchCut - Local,WIND,17,35
9,21,2016,15,Economic,Local,Economic - Local,WIND,48,104
9,21,2016,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,0
9,21,2016,15,SelfSchCut,Local,SelfSchCut - Local,WIND,14,62
9,21,2016,16,Economic,Local,Economic - Local,WIND,0,1
9,21,2016,17,Economic,Local,Economic - Local,WIND,1,7
9,21,2016,22,Economic,Local,Economic - Local,WIND,0,
9,22,2016,3,Economic,Local,Economic - Local,WIND,1,5
9,22,2016,4,Economic,Local,Economic - Local,WIND,2,17
9,22,2016,10,Economic,Local,Economic - Local,WIND,5,
9,22,2016,10,Economic,System,Economic - System,SOLR,10,120
9,22,2016,12,Economic,Local,Economic - Local,SOLR,48,
9,22,2016,12,Economic,Local,Economic - Local,WIND,27,
9,22,2016,12,Economic,System,Economic - System,SOLR,172,455
9,22,2016,12,Economic,System,Economic - System,WIND,66,162
9,22,2016,13,Economic,Local,Economic - Local,SOLR,11,
9,22,2016,13,Economic,Local,Economic - Local,WIND,9,9
9,22,2016,13,Economic,System,Economic - System,SOLR,208,646
9,22,2016,13,Economic,System,Economic - System,WIND,45,113
9,22,2016,14,Economic,Local,Economic - Local,SOLR,150,249
9,22,2016,14,Economic,Local,Economic - Local,WIND,125,141
9,22,2016,14,Economic,System,Economic - System,SOLR,22,11
9,22,2016,14,Economic,System,Economic - System,WIND,14,
9,22,2016,15,Economic,Local,Economic - Local,SOLR,71,338
9,22,2016,15,Economic,Local,Economic - Local,WIND,58,164
9,22,2016,15,Economic,System,Economic - System,WIND,15,
9,22,2016,16,Economic,Local,Economic - Local,WIND,1,10
9,22,2016,17,Economic,Local,Economic - Local,WIND,6,53
9,22,2016,17,Economic,System,Economic - System,SOLR,40,216
9,22,2016,18,Economic,Local,Economic - Local,WIND,2,
9,22,2016,18,Economic,System,Economic - System,SOLR,11,133
9,22,2016,22,Economic,Local,Economic - Local,WIND,12,56
9,22,2016,23,Economic,Local,Economic - Local,WIND,144,255
9,22,2016,24,Economic,Local,Economic - Local,WIND,47,
9,23,2016,1,Economic,System,Economic - System,WIND,30,200
9,23,2016,2,Economic,Local,Economic - Local,WIND,1,17
9,23,2016,3,Economic,Local,Economic - Local,WIND,23,123
9,23,2016,4,Economic,Local,Economic - Local,WIND,18,125
9,23,2016,9,Economic,Local,Economic - Local,SOLR,15,183
9,23,2016,9,Economic,Local,Economic - Local,WIND,1,6
9,23,2016,10,Economic,Local,Economic - Local,SOLR,219,475
9,23,2016,10,Economic,Local,Economic - Local,WIND,48,81
9,23,2016,11,Economic,Local,Economic - Local,SOLR,267,404
9,23,2016,11,Economic,Local,Economic - Local,WIND,30,37
9,23,2016,12,Economic,Local,Economic - Local,SOLR,210,345
9,23,2016,12,Economic,Local,Economic - Local,WIND,85,197
9,23,2016,13,Economic,Local,Economic - Local,SOLR,51,286
9,23,2016,13,Economic,Local,Economic - Local,WIND,21,19
9,23,2016,14,Economic,Local,Economic - Local,SOLR,103,439
9,23,2016,14,Economic,Local,Economic - Local,WIND,162,234
9,23,2016,15,Economic,Local,Economic - Local,SOLR,473,680
9,23,2016,15,Economic,Local,Economic - Local,WIND,153,191
9,23,2016,16,Economic,Local,Economic - Local,SOLR,264,593
9,23,2016,16,Economic,Local,Economic - Local,WIND,115,142
9,23,2016,17,Economic,Local,Economic - Local,SOLR,198,403
9,23,2016,17,Economic,Local,Economic - Local,WIND,85,80
9,23,2016,20,Economic,Local,Economic - Local,WIND,95,184
9,23,2016,21,Economic,Local,Economic - Local,WIND,94,145
9,23,2016,22,Economic,Local,Economic - Local,WIND,42,
9,24,2016,9,Economic,Local,Economic - Local,SOLR,228,970
9,24,2016,9,Economic,Local,Economic - Local,WIND,0,
9,24,2016,10,Economic,Local,Economic - Local,SOLR,467,528
9,24,2016,10,Economic,Local,Economic - Local,WIND,56,57
9,24,2016,11,Economic,Local,Economic - Local,SOLR,427,557
9,24,2016,11,Economic,Local,Economic - Local,WIND,2,
9,24,2016,11,Economic,System,Economic - System,SOLR,18,44
9,24,2016,12,Economic,Local,Economic - Local,SOLR,301,434
9,24,2016,12,Economic,Local,Economic - Local,WIND,1,
9,24,2016,13,Economic,Local,Economic - Local,SOLR,117,301
9,24,2016,13,Economic,Local,Economic - Local,WIND,1,3
9,24,2016,13,Economic,System,Economic - System,SOLR,4,48
9,24,2016,16,Economic,System,Economic - System,SOLR,0,2
9,24,2016,17,Economic,Local,Economic - Local,WIND,16,79
9,24,2016,17,Economic,System,Economic - System,SOLR,1,2
9,24,2016,18,Economic,Local,Economic - Local,WIND,2,28
9,24,2016,18,Economic,System,Economic - System,SOLR,0,1
9,24,2016,19,Economic,System,Economic - System,SOLR,1,2
9,24,2016,19,Economic,System,Economic - System,SOLR,1,2
9,24,2016,19,Economic,System,Economic - System,SOLR,1,
9,25,2016,8,Economic,System,Economic - System,SOLR,1,17
9,25,2016,8,Economic,System,Economic - System,WIND,2,19
9,25,2016,9,Economic,Local,Economic - Local,SOLR,86,
9,25,2016,9,Economic,Local,Economic - Local,WIND,5,23
9,25,2016,9,Economic,System,Economic - System,SOLR,679,1212
9,25,2016,9,Economic,System,Economic - System,WIND,21,26
9,25,2016,9,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
9,25,2016,10,Economic,Local,Economic - Local,SOLR,295,
9,25,2016,10,Economic,Local,Economic - Local,WIND,12,23
9,25,2016,10,Economic,System,Economic - System,SOLR,721,1183
9,25,2016,10,Economic,System,Economic - System,WIND,16,31
9,25,2016,11,Economic,Local,Economic - Local,SOLR,692,974
9,25,2016,11,Economic,Local,Economic - Local,WIND,40,34
9,25,2016,11,Economic,System,Economic - System,SOLR,10,
9,25,2016,12,Economic,Local,Economic - Local,SOLR,374,698
9,25,2016,12,Economic,Local,Economic - Local,WIND,47,44
9,25,2016,13,Economic,Local,Economic - Local,SOLR,65,347
9,25,2016,13,Economic,Local,Economic - Local,WIND,11,29
9,25,2016,16,Economic,System,Economic - System,SOLR,1,2
9,25,2016,16,ExDispatch,Local,ExDispatch - Local,WIND,0,
9,25,2016,17,Economic,System,Economic - System,SOLR,2,2
9,25,2016,18,Economic,Local,Economic - Local,SOLR,0,
9,25,2016,18,Economic,System,Economic - System,SOLR,2,10
9,25,2016,19,Economic,System,Economic - System,SOLR,1,2
9,25,2016,19,Economic,System,Economic - System,SOLR,1,2
9,25,2016,19,Economic,System,Economic - System,SOLR,1,2
9,25,2016,19,Economic,System,Economic - System,SOLR,1,2
9,25,2016,19,Economic,System,Economic - System,SOLR,1,
9,26,2016,11,Economic,Local,Economic - Local,SOLR,407,1054
9,26,2016,11,Economic,Local,Economic - Local,WIND,3,8
9,26,2016,12,Economic,Local,Economic - Local,SOLR,225,519
9,26,2016,12,Economic,Local,Economic - Local,WIND,8,11
9,26,2016,13,Economic,Local,Economic - Local,SOLR,332,444
9,26,2016,13,Economic,Local,Economic - Local,WIND,5,3
9,26,2016,14,Economic,Local,Economic - Local,SOLR,297,540
9,26,2016,14,Economic,Local,Economic - Local,WIND,2,4
9,26,2016,15,Economic,Local,Economic - Local,SOLR,173,209
9,26,2016,15,Economic,Local,Economic - Local,WIND,1,2
9,26,2016,16,Economic,Local,Economic - Local,SOLR,229,300
9,26,2016,16,Economic,Local,Economic - Local,WIND,7,
9,26,2016,17,Economic,Local,Economic - Local,SOLR,52,100
9,26,2016,17,Economic,Local,Economic - Local,WIND,33,66
9,26,2016,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,5
9,26,2016,18,Economic,Local,Economic - Local,SOLR,1,
9,26,2016,18,Economic,Local,Economic - Local,WIND,1,12
9,26,2016,19,Economic,Local,Economic - Local,SOLR,1,2
9,26,2016,19,Economic,Local,Economic - Local,SOLR,1,2
9,26,2016,19,Economic,Local,Economic - Local,SOLR,1,2
9,26,2016,19,Economic,Local,Economic - Local,WIND,0,
9,26,2016,23,Economic,Local,Economic - Local,WIND,0,
9,27,2016,11,Economic,Local,Economic - Local,SOLR,0,2
9,27,2016,12,Economic,Local,Economic - Local,SOLR,11,72
9,27,2016,12,Economic,Local,Economic - Local,WIND,57,216
9,27,2016,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,
9,27,2016,13,Economic,Local,Economic - Local,SOLR,56,14
9,27,2016,13,Economic,Local,Economic - Local,WIND,22,179
9,27,2016,14,Economic,Local,Economic - Local,SOLR,217,280
9,27,2016,14,Economic,Local,Economic - Local,WIND,5,
9,27,2016,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
9,27,2016,15,Economic,Local,Economic - Local,SOLR,240,211
9,27,2016,15,Economic,Local,Economic - Local,WIND,15,87
9,27,2016,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,8
9,27,2016,16,Economic,Local,Economic - Local,SOLR,241,288
9,27,2016,17,Economic,Local,Economic - Local,SOLR,229,288
9,27,2016,17,Economic,System,Economic - System,SOLR,1,2
9,27,2016,18,Economic,System,Economic - System,SOLR,2,2
9,27,2016,19,Economic,System,Economic - System,SOLR,1,
9,28,2016,11,Economic,System,Economic - System,SOLR,1,2
9,28,2016,11,Economic,System,Economic - System,SOLR,1,2
9,28,2016,11,Economic,System,Economic - System,SOLR,1,2
9,28,2016,12,Economic,System,Economic - System,SOLR,2,2
9,28,2016,13,Economic,System,Economic - System,SOLR,1,2
9,28,2016,15,Economic,Local,Economic - Local,WIND,2,23
9,28,2016,16,Economic,Local,Economic - Local,SOLR,0,
9,28,2016,16,Economic,System,Economic - System,SOLR,0,2
9,28,2016,17,Economic,System,Economic - System,SOLR,1,2
9,28,2016,17,Economic,System,Economic - System,SOLR,1,2
9,28,2016,17,Economic,System,Economic - System,SOLR,1,2
9,28,2016,18,Economic,System,Economic - System,SOLR,1,2
9,28,2016,19,Economic,System,Economic - System,SOLR,0,
9,29,2016,1,Economic,System,Economic - System,WIND,2,26
9,29,2016,10,Economic,Local,Economic - Local,SOLR,2,18
9,29,2016,10,Economic,Local,Economic - Local,WIND,0,0
9,29,2016,10,Economic,System,Economic - System,SOLR,0,
9,29,2016,11,Economic,Local,Economic - Local,SOLR,45,191
9,29,2016,11,Economic,Local,Economic - Local,WIND,0,0
9,29,2016,13,Economic,System,Economic - System,SOLR,1,9
9,29,2016,16,Economic,Local,Economic - Local,WIND,61,275
9,29,2016,16,Economic,System,Economic - System,SOLR,0,
9,29,2016,16,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,4
9,29,2016,17,Economic,System,Economic - System,SOLR,1,2
9,29,2016,17,Economic,System,Economic - System,SOLR,1,2
9,29,2016,18,Economic,System,Economic - System,SOLR,1,2
9,29,2016,20,Economic,Local,Economic - Local,WIND,59,95
9,29,2016,21,Economic,Local,Economic - Local,WIND,58,89
9,29,2016,24,Economic,Local,Economic - Local,WIND,2,
9,30,2016,8,Economic,Local,Economic - Local,WIND,3,36
9,30,2016,9,Economic,Local,Economic - Local,SOLR,22,155
9,30,2016,9,Economic,Local,Economic - Local,WIND,96,122
9,30,2016,13,Economic,System,Economic - System,SOLR,0,1
9,30,2016,16,Economic,Local,Economic - Local,WIND,0,3
9,30,2016,16,Economic,System,Economic - System,SOLR,0,1
9,30,2016,17,Economic,Local,Economic - Local,WIND,1,11
9,30,2016,17,Economic,System,Economic - System,SOLR,2,
10,1,2016,1,Economic,Local,Economic - Local,WIND,1,14
10,1,2016,3,Economic,Local,Economic - Local,WIND,1,10
10,1,2016,9,Economic,Local,Economic - Local,SOLR,5,48
10,1,2016,11,Economic,System,Economic - System,SOLR,0,0
10,1,2016,15,Economic,Local,Economic - Local,WIND,0,4
10,1,2016,17,Economic,System,Economic - System,SOLR,1,2
10,1,2016,19,Economic,System,Economic - System,SOLR,0,
10,2,2016,2,Economic,System,Economic - System,WIND,2,23
10,2,2016,9,Economic,System,Economic - System,SOLR,2,22
10,2,2016,9,Economic,System,Economic - System,WIND,0,5
10,2,2016,10,Economic,Local,Economic - Local,SOLR,208,533
10,2,2016,10,Economic,Local,Economic - Local,WIND,82,89
10,2,2016,10,Economic,System,Economic - System,SOLR,1,
10,2,2016,10,Economic,System,Economic - System,WIND,0,
10,2,2016,11,Economic,Local,Economic - Local,SOLR,10,102
10,2,2016,11,Economic,Local,Economic - Local,WIND,26,104
10,2,2016,12,Economic,Local,Economic - Local,SOLR,26,112
10,2,2016,12,Economic,Local,Economic - Local,WIND,76,106
10,2,2016,12,Economic,System,Economic - System,SOLR,0,
10,2,2016,15,Economic,System,Economic - System,SOLR,0,
10,2,2016,15,Economic,System,Economic - System,WIND,0,6
10,2,2016,16,Economic,System,Economic - System,SOLR,215,428
10,2,2016,16,Economic,System,Economic - System,WIND,97,166
10,2,2016,17,Economic,System,Economic - System,SOLR,175,480
10,2,2016,17,Economic,System,Economic - System,WIND,62,142
10,2,2016,18,Economic,System,Economic - System,SOLR,2,2
10,2,2016,19,Economic,System,Economic - System,SOLR,0,
10,3,2016,1,Economic,Local,Economic - Local,WIND,0,0
10,3,2016,9,Economic,System,Economic - System,SOLR,0,2
10,3,2016,10,Economic,Local,Economic - Local,SOLR,151,483
10,3,2016,10,Economic,Local,Economic - Local,WIND,79,90
10,3,2016,10,Economic,System,Economic - System,SOLR,2,1
10,3,2016,10,Economic,System,Economic - System,WIND,1,
10,3,2016,11,Economic,Local,Economic - Local,SOLR,378,659
10,3,2016,11,Economic,Local,Economic - Local,WIND,86,87
10,3,2016,12,Economic,Local,Economic - Local,SOLR,454,579
10,3,2016,12,Economic,Local,Economic - Local,WIND,85,85
10,3,2016,12,Economic,System,Economic - System,SOLR,0,
10,3,2016,13,Economic,Local,Economic - Local,SOLR,498,780
10,3,2016,13,Economic,Local,Economic - Local,WIND,71,67
10,3,2016,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
10,3,2016,14,Economic,Local,Economic - Local,SOLR,485,792
10,3,2016,14,Economic,Local,Economic - Local,WIND,66,59
10,3,2016,14,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
10,3,2016,14,ExDispatch,Local,ExDispatch - Local,WIND,0,
10,3,2016,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
10,3,2016,14,SelfSchCut,Local,SelfSchCut - Local,WIND,0,
10,3,2016,15,Economic,Local,Economic - Local,SOLR,470,593
10,3,2016,15,Economic,Local,Economic - Local,WIND,72,89
10,3,2016,15,ExDispatch,Local,ExDispatch - Local,SOLR,1,1
10,3,2016,16,Economic,Local,Economic - Local,SOLR,24,167
